en,cn,audio_url,meta,id
He got worked up during the argument and started shouting.,他在争论中变得激动并开始大喊大叫。,,,941262c0-dfad-4668-a1a6-e2c2e0a99ea0
The rare books are kept in the closed stacks and require special permission to access.,珍本书籍存放在闭架书库，需要特殊许可才能访问。,,,1dbbe077-7087-4d2c-b536-96f5fefa71ab
"In some libraries, the closed stacks are only open to researchers.",在一些图书馆，闭架书库只对研究人员开放。,,,44a57f1c-ed56-48cc-950a-edfa2730663d
I'm in the mood for pizza tonight.,我今晚想吃披萨。,,,ecb27220-8e10-4d94-afa4-0244fa1ba653
"She wasn't in the mood for watching a movie, so we went for a walk instead.",她没有心情看电影，所以我们去散步了。,,,27e885b2-7b8e-4f9a-9649-480afcaff1fb
It's time to take my break and have some coffee.,是时候休息一下喝点咖啡了。,,,7b9db9e2-3687-4384-881c-87d0f7078683
Employees are allowed to take their breaks every two hours.,员工被允许每两小时休息一次。,,,3acc2b22-f687-445b-94a7-8d071dd7f555
"We arrived at the ticket office, but we were out of luck as all tickets were sold out.",我们到了售票处，但运气不好，所有票都卖光了。,,,bbbb473c-e880-49fb-a480-716129be6fcd
"If you're looking for a job here, you might be out of luck because the market is slow.",如果你想在这里找工作，你可能运气不好，因为市场不景气。,,,25ecfd3a-db73-4f34-afef-4c0628e3ce51
She has her heart set on becoming a doctor.,她一心想成为一名医生。,,,6a8d5c38-c9b5-4263-b5cd-42a442a19b3e
He has his heart set on buying that vintage car.,他决心要买那辆古董车。,,,6f13a3f3-bdac-4b62-84d4-01943902bfc5
There's only a faint hope that the missing hiker will be found alive.,失踪的徒步旅行者被活着找到的希望很渺茫。,,,ef71fe0d-e4c4-447a-9f84-684847a47f1d
He clung to a faint hope that his application would be accepted.,他抱着一丝微弱的希望，认为他的申请会被接受。,,,24d5af8f-5f83-49ae-85b0-15ff674b7024
"When planning the trip, we must take account of the weather conditions.",计划旅行时，我们必须考虑到天气条件。,,,bfcaf75f-a186-4813-9344-30e43c6b5835
The design takes account of the needs of elderly users.,这个设计顾及了老年用户的需求。,,,7aaec07b-37f1-48ce-ac07-43655eb9392f
I opened a savings account to save money for my future studies.,我开了一个储蓄账户，为将来的学习存钱。,,,4a6e087b-b0bd-4f6c-acd4-e0fcef482d06
A savings account typically offers interest on the deposited funds.,储蓄账户通常对存入的资金提供利息。,,,a9c651c3-0069-4cb0-aab4-5fd728a3276c
The first item on the agenda is the budget discussion.,议程上的第一个项目是预算讨论。,,,3aea93fe-0eb3-4bb2-bc97-470ac59068ed
We need to add this new issue as an item on the agenda for the next meeting.,我们需要把这个新问题作为下次会议的议题添加到议程上。,,,62778023-be00-4dd4-a701-8ba569ba2de2
We need to calculate the budget for next quarter before the meeting.,我们需要在会议前计算下一季度的预算。,,,c8c2d9f2-d123-402f-b166-48df6722cfd4
She spent hours calculating the budget to ensure all expenses were covered.,她花了几个小时计算预算，以确保所有费用都得到覆盖。,,,d539ebad-4f8e-4216-968c-57b1b2d9d9f6
The internship offers opportunity for students to gain practical experience.,这个实习为学生提供了获得实践经验的机会。,,,804ddf39-8500-4a11-8bf2-2711001a7a53
This program offers opportunity for young artists to showcase their work.,这个项目为年轻艺术家提供了展示作品的机会。,,,589205ab-ecf1-49ce-8eea-8de096612e54
She had to keep up an act of being happy even though she was sad inside.,即使内心悲伤，她也必须维持快乐的伪装。,,,ed312810-510f-4e4c-8f20-b58ae4db709b
"He kept up an act of confidence during the presentation, though he was nervous.",在演示过程中，他继续假装自信，尽管他很紧张。,,,819aee50-8ed8-48ac-a996-688420e1fc59
He earns a decent salary that allows him to live comfortably.,他挣着一份体面的薪水，能让他生活舒适。,,,90eaa000-487b-42ea-9683-2f117c938796
The company offers a decent salary along with good benefits.,公司提供不错的工资以及良好的福利。,,,2ca0f664-713a-411b-8756-efb0667873f1
I need to get away from the city for a relaxing weekend.,我需要离开城市去度一个放松的周末。,,,b917f31d-e195-4fda-8038-7b4e94b47d00
He tried to get away from his stressful job by taking up a hobby.,他试图通过培养一个爱好来逃避压力大的工作。,,,86a8a226-678c-445b-a7e6-4774c26f310f
New cafes seem to sprout up on every corner in this neighborhood.,这个街区的每个角落似乎都迅速出现了新咖啡馆。,,,e41bbb23-c4a3-4766-8bd0-6c204d529dd7
"After the rain, mushrooms sprouted up overnight in the garden.",雨后，花园里一夜之间长出了蘑菇。,,,cfaf04b9-3f7a-4682-91ef-0b9a32b64201
She has an interest in learning foreign languages and cultures.,她对学习外语和文化感兴趣。,,,7c782118-2ef4-4944-be80-4cc1e5a8f498
He has always had an interest in astronomy since he was a child.,他从小就对天文学感兴趣。,,,7c723f47-3b37-45fc-8be0-ee1489b10596
He took sick suddenly and had to cancel his appointments.,他突然生病，不得不取消他的约会。,,,b71b48e8-5def-4e50-9fc2-bd4e70771687
"Many employees took sick during the flu season, affecting productivity.",流感季节期间，许多员工生病，影响了生产力。,,,470da927-0f4d-4492-8f94-75382fdc4945
The teacher caught him out when he tried to copy his friend's homework.,当他试图抄袭朋友的作业时，老师发现了他。,,,6bedf88d-c0dc-4511-bf07-2e65f572c361
Her careful questions caught the suspect out in a lie.,她仔细的问题发现了嫌疑人在说谎。,,,85fe6429-7b34-47ea-a325-e165fe0432c3
I took him for his brother because they look so similar.,我把他误认为他的兄弟，因为他们长得太像了。,,,addc69cb-c8e3-4ec4-9923-c31ff4ea2de0
She was taken for a celebrity due to her striking appearance.,由于她引人注目的外表，她被误认为是一位名人。,,,e4f3a574-dd12-40c9-bb92-0a58b1168b2f
It took me a while to figure out how to use the new software.,我花了一段时间才弄明白如何使用这个新软件。,,,8ed438a8-ad9d-4e3e-935e-5f947e448344
Can you figure out the answer to this math problem?,你能解出这道数学题的答案吗？,,,270df8c0-5f31-4a4c-85cd-066e6ecf5de8
She always speaks up for her friends when they are unfairly criticized.,当她的朋友受到不公正批评时，她总是为他们辩护。,,,fc70abcb-a403-4020-941a-9d5ce06c3bd1
The lawyer spoke up for the defendant's rights in court.,律师在法庭上为被告的权利辩护。,,,6f669b65-eb91-4723-8baf-9c042e28e974
"After a short break, we decided to travel on to the next city.",短暂休息后，我们决定继续旅行到下一个城市。,,,6481b73f-d0c1-4e05-a3cf-1d3fefa9ed64
They traveled on through the night to reach their destination by morning.,他们连夜继续旅行，以便在早上到达目的地。,,,21e6c511-4c26-4e23-8f70-366ed01ebfe2
He set his heart on becoming a doctor from a young age.,他从小就把心定在成为一名医生上。,,,bbf6f1b7-8e8b-45cd-b661-b18358a71382
"She set her heart on buying that vintage car, no matter the cost.",她下定决心要买那辆古董车，无论代价如何。,,,e6997be3-8e27-4ec3-a08f-9e4d60db06ce
The bank offers a savings account with a competitive interest rate of 2%.,银行提供利率为2%的有竞争力的储蓄账户。,,,6f57f13d-8c03-4416-a196-d8c6fd7b963e
Rising interest rates can make loans more expensive for borrowers.,利率上升可能使借款人的贷款更加昂贵。,,,43b2c9ab-da3f-425e-84de-d6ef405666c1
"They bought a new car just to keep up with the Joneses, even though their old one was fine.",他们买了一辆新车只是为了与邻居攀比，尽管旧车还好好的。,,,46f56845-af25-480b-881a-23ccf3f86206
"In some communities, there's pressure to keep up with the Joneses by having the latest gadgets.",在一些社区，有通过拥有最新小工具来与邻居攀比的压力。,,,2d0686f8-e830-409f-b43a-1ffb386118d7
I couldn't help laughing when I saw the funny video.,当我看到那个有趣的视频时，我忍不住笑了。,,,ed8a15fa-53e5-46e4-b432-86053f8a5879
She couldn't help crying at the emotional ending of the movie.,在电影感人的结尾处，她忍不住哭了。,,,c5b96cb1-9fac-495d-9abe-3b34394fe38b
The government tests fruits and vegetables for pesticide residue to ensure safety.,政府检测水果和蔬菜中的农药残留以确保安全。,,,cf139c68-7870-44a3-90ee-ac3ba7771cf2
Consumers are concerned about pesticide residue on their food and prefer organic options.,消费者担心食物上的农药残留，更喜欢有机选择。,,,b80c2cae-f4ab-4503-a7f2-fabbde6d0cd4
Tokyo is a megacity with a population of over 13 million people.,东京是一个拥有超过1300万人口的超大城市。,,,c0abb2ba-a7cd-4836-97b2-4659e5fdbcf8
The small island has a village with a population of just 200 residents.,这个小岛上有一个只有200名居民的村庄。,,,0b9b9e46-b80b-4885-b35a-29d71db8bb04
It's important to differentiate between facts and opinions in academic writing.,在学术写作中，区分事实和观点很重要。,,,ad2da6b1-a03f-4fc1-8dd0-9c24cba74a4e
The expert can easily differentiate between genuine and counterfeit products.,专家可以轻松区分真品和假冒产品。,,,c8089c37-e78a-4b56-9ad7-8d0859e84a4e
Her new song made a hit with audiences and quickly topped the charts.,她的新歌给观众留下了深刻印象，并迅速登上了排行榜榜首。,,,7e54755f-dd58-4981-94f3-783d01be8c7d
"The comedian's jokes made a hit with the crowd, who laughed throughout the show.",喜剧演员的笑话给人群留下了深刻印象，他们在整个演出中都笑了。,,,1473cac6-5e79-42d4-9d2d-934214d13223
Investors can draw dividend from their stock holdings quarterly.,投资者可以每季度从他们的股票持有中领取股息。,,,1ad246ce-822e-45cc-bcf9-974cc59c837c
She decided to draw dividend from her investments to supplement her retirement income.,她决定从投资中领取股息来补充退休收入。,,,22158a8c-a4c1-468f-a400-9b4e17c3e810
"A huge explosion rocked the city, causing widespread damage.",一次巨大爆炸震撼了城市，造成了广泛的破坏。,,,277ea28a-6b45-423b-ad00-cd819295416a
The firefighters responded quickly to the scene of the huge explosion.,消防员迅速响应了巨大爆炸的现场。,,,aaf0dfb4-79bb-4a64-8caa-98a160d85311
"She has been suffering from insomnia for months, often lying awake until dawn.",她患有失眠症已经好几个月了，经常躺到天亮也睡不着。,,,4fee58dc-8cd7-4d5a-9801-599b68be1154
Many people suffer from insomnia due to stress and anxiety.,许多人因压力和焦虑而患有失眠症。,,,f9868d67-cb7c-4aa4-bf97-e24a96214ba2
The construction project got the go-ahead from the city council after months of review.,经过数月的审查，这个建筑项目获得了市议会的批准。,,,5c1f74d3-fbfa-44da-a294-bd381335e662
We can start the marketing campaign once we get the go-ahead from management.,一旦获得管理层的批准，我们就可以开始营销活动。,,,cf2a93c1-dae6-49c3-ad76-cb4c4627b968
The key was found at the bottom of the drawer.,钥匙在抽屉底部找到了。,,,40f48b43-5c74-4bff-bb36-37f221f1b98f
There is a note at the bottom of the page explaining the terms.,页面底部有一个注释解释了条款。,,,4014eb41-61ef-4c62-91f1-a7e95c15262e
Please go away and let me finish my work in peace.,请走开，让我安静地完成工作。,,,32e8e6c8-c990-46f6-9f74-6f3cd5bf4a73
The pain will go away after you take this medicine.,吃了这药后，疼痛就会消失。,,,aeef7296-fae1-4792-954a-7872dddc9913
The company decided to computerise the service to improve efficiency and reduce errors.,公司决定将服务计算机化以提高效率并减少错误。,,,f5350e66-4d78-437e-ac63-55c6c9b67505
Many banks have computerised their customer service systems.,许多银行已经将客户服务系统计算机化了。,,,995be540-d255-4ebd-ac22-37f3996ca582
"Her mathematical talents were evident from a young age, solving complex problems easily.",她从小就展现出数学才能，能轻松解决复杂问题。,,,0a91a5a8-0e7a-4f83-abb5-06238fab27b0
The school nurtures students with mathematical talents through special programs.,学校通过特殊项目培养有数学才能的学生。,,,1deeb8e8-f76a-4127-8962-5fea4526d775
She bent over backwards to help her friend move to a new apartment.,她竭尽全力帮助朋友搬到新公寓。,,,94eb9aec-f23b-4385-896b-8ad1f6ee131c
The company bends over backwards to ensure customer satisfaction.,公司不遗余力地确保客户满意。,,,0fe34fb9-9bb9-432a-ab68-b70c68fdb3fa
The academic calendar for the upcoming year includes holidays and exam periods.,下一年的校历包括了假期和考试期。,,,0383e717-bab5-4e7e-a592-e9007ce56d4e
Students should check the academic calendar for important dates like registration deadlines.,学生应查看校历以了解注册截止日期等重要日期。,,,a11651df-3750-4909-b470-72d9019fb751
It's important to be objective about the situation before making a decision.,在做决定之前，对情况保持客观很重要。,,,6c92747d-bdb9-437d-bf78-b18fe1e3d645
"As a journalist, she tries to be objective about the news she reports.",作为一名记者，她努力对她报道的新闻保持客观。,,,eebb7c08-53e8-4495-88bd-960e5829e2d9
The negotiations came to a dead end when neither side would compromise.,当双方都不愿妥协时，谈判陷入了僵局。,,,e2cdaca1-058d-4484-b3c5-6fafda4979c0
His research came to a dead end after he ran out of funding.,他的研究在资金用完后走到了尽头。,,,37424871-6f4d-44e9-b096-f44387d6a731
New evidence came to light that changed the course of the investigation.,新证据暴露出来，改变了调查的方向。,,,d6f80f12-14cc-4f84-93d7-fbb1347b46af
The scandal came to light after a whistleblower reported it.,在举报人报告后，丑闻被发现了。,,,efdfeac8-7efb-4603-88b9-9afd04536e65
